userId,movieId,rating,title,Rating_Count
169,1136,5.0,monty python and the holy grail,136
171,1136,5.0,monty python and the holy grail,136
177,1136,4.5,monty python and the holy grail,136
180,1136,4.0,monty python and the holy grail,136
182,1136,4.0,monty python and the holy grail,136
186,1136,5.0,monty python and the holy grail,136
187,1136,4.0,monty python and the holy grail,136
199,1136,5.0,monty python and the holy grail,136
202,1136,5.0,monty python and the holy grail,136
204,1136,5.0,monty python and the holy grail,136
211,1136,4.0,monty python and the holy grail,136
212,1136,4.0,monty python and the holy grail,136
216,1136,5.0,monty python and the holy grail,136
217,1136,2.0,monty python and the holy grail,136
219,1136,3.5,monty python and the holy grail,136
221,1136,4.0,monty python and the holy grail,136
223,1136,3.5,monty python and the holy grail,136
225,1136,3.0,monty python and the holy grail,136
226,1136,5.0,monty python and the holy grail,136
232,1136,3.5,monty python and the holy grail,136
233,1136,3.0,monty python and the holy grail,136
239,1136,5.0,monty python and the holy grail,136
247,1136,2.0,monty python and the holy grail,136
263,1136,4.0,monty python and the holy grail,136
266,1136,5.0,monty python and the holy grail,136
274,1136,3.5,monty python and the holy grail,136
275,1136,5.0,monty python and the holy grail,136
279,1136,5.0,monty python and the holy grail,136
282,1136,5.0,monty python and the holy grail,136
287,1136,4.0,monty python and the holy grail,136
288,1136,5.0,monty python and the holy grail,136
290,1136,4.0,monty python and the holy grail,136
292,1136,4.0,monty python and the holy grail,136
298,1136,2.5,monty python and the holy grail,136
304,1136,4.0,monty python and the holy grail,136
305,1136,2.5,monty python and the holy grail,136
307,1136,3.5,monty python and the holy grail,136
308,1136,4.0,monty python and the holy grail,136
313,1136,2.0,monty python and the holy grail,136
318,1136,3.5,monty python and the holy grail,136
322,1136,5.0,monty python and the holy grail,136
328,1136,5.0,monty python and the holy grail,136
329,1136,0.5,monty python and the holy grail,136
330,1136,4.5,monty python and the holy grail,136
331,1136,4.5,monty python and the holy grail,136
334,1136,4.0,monty python and the holy grail,136
348,1136,4.5,monty python and the holy grail,136
356,1136,4.0,monty python and the holy grail,136
357,1136,4.5,monty python and the holy grail,136
367,1136,3.0,monty python and the holy grail,136
369,1136,3.5,monty python and the holy grail,136
370,1136,2.5,monty python and the holy grail,136
372,1136,3.0,monty python and the holy grail,136
380,1136,5.0,monty python and the holy grail,136
381,1136,4.0,monty python and the holy grail,136
385,1136,4.0,monty python and the holy grail,136
387,1136,4.5,monty python and the holy grail,136
391,1136,5.0,monty python and the holy grail,136
398,1136,5.0,monty python and the holy grail,136
401,1136,4.0,monty python and the holy grail,136
409,1136,5.0,monty python and the holy grail,136
412,1136,5.0,monty python and the holy grail,136
414,1136,5.0,monty python and the holy grail,136
418,1136,5.0,monty python and the holy grail,136
420,1136,5.0,monty python and the holy grail,136
425,1136,3.5,monty python and the holy grail,136
428,1136,3.5,monty python and the holy grail,136
434,1136,5.0,monty python and the holy grail,136
445,1136,5.0,monty python and the holy grail,136
448,1136,5.0,monty python and the holy grail,136
452,1136,5.0,monty python and the holy grail,136
453,1136,5.0,monty python and the holy grail,136
457,1136,5.0,monty python and the holy grail,136
462,1136,4.5,monty python and the holy grail,136
469,1136,5.0,monty python and the holy grail,136
474,1136,4.5,monty python and the holy grail,136
477,1136,4.5,monty python and the holy grail,136
480,1136,5.0,monty python and the holy grail,136
483,1136,4.5,monty python and the holy grail,136
488,1136,5.0,monty python and the holy grail,136
489,1136,3.5,monty python and the holy grail,136
509,1136,4.0,monty python and the holy grail,136
514,1136,4.0,monty python and the holy grail,136
517,1136,2.0,monty python and the holy grail,136
520,1136,5.0,monty python and the holy grail,136
522,1136,4.5,monty python and the holy grail,136
524,1136,5.0,monty python and the holy grail,136
525,1136,4.5,monty python and the holy grail,136
552,1136,5.0,monty python and the holy grail,136
560,1136,4.0,monty python and the holy grail,136
572,1136,4.0,monty python and the holy grail,136
573,1136,4.5,monty python and the holy grail,136
580,1136,5.0,monty python and the holy grail,136
590,1136,3.5,monty python and the holy grail,136
596,1136,4.0,monty python and the holy grail,136
597,1136,4.0,monty python and the holy grail,136
599,1136,4.5,monty python and the holy grail,136
600,1136,4.5,monty python and the holy grail,136
601,1136,4.0,monty python and the holy grail,136
606,1136,4.0,monty python and the holy grail,136
608,1136,3.0,monty python and the holy grail,136
610,1136,5.0,monty python and the holy grail,136
1,1196,5.0,star wars: episode v - the empire strikes back,211
4,1196,5.0,star wars: episode v - the empire strikes back,211
7,1196,4.0,star wars: episode v - the empire strikes back,211
15,1196,5.0,star wars: episode v - the empire strikes back,211
16,1196,3.0,star wars: episode v - the empire strikes back,211
17,1196,5.0,star wars: episode v - the empire strikes back,211
18,1196,4.0,star wars: episode v - the empire strikes back,211
19,1196,4.0,star wars: episode v - the empire strikes back,211
21,1196,4.5,star wars: episode v - the empire strikes back,211
27,1196,4.0,star wars: episode v - the empire strikes back,211
28,1196,4.0,star wars: episode v - the empire strikes back,211
30,1196,5.0,star wars: episode v - the empire strikes back,211
31,1196,4.0,star wars: episode v - the empire strikes back,211
32,1196,4.0,star wars: episode v - the empire strikes back,211
39,1196,5.0,star wars: episode v - the empire strikes back,211
42,1196,3.0,star wars: episode v - the empire strikes back,211
45,1196,5.0,star wars: episode v - the empire strikes back,211
51,1196,5.0,star wars: episode v - the empire strikes back,211
52,1196,4.0,star wars: episode v - the empire strikes back,211
57,1196,4.0,star wars: episode v - the empire strikes back,211
59,1196,4.0,star wars: episode v - the empire strikes back,211
62,1196,4.5,star wars: episode v - the empire strikes back,211
63,1196,5.0,star wars: episode v - the empire strikes back,211
64,1196,3.5,star wars: episode v - the empire strikes back,211
66,1196,4.0,star wars: episode v - the empire strikes back,211
68,1196,5.0,star wars: episode v - the empire strikes back,211
69,1196,5.0,star wars: episode v - the empire strikes back,211
72,1196,4.5,star wars: episode v - the empire strikes back,211
75,1196,4.5,star wars: episode v - the empire strikes back,211
76,1196,4.0,star wars: episode v - the empire strikes back,211
77,1196,5.0,star wars: episode v - the empire strikes back,211
79,1196,5.0,star wars: episode v - the empire strikes back,211
82,1196,4.0,star wars: episode v - the empire strikes back,211
84,1196,4.0,star wars: episode v - the empire strikes back,211
86,1196,4.0,star wars: episode v - the empire strikes back,211
91,1196,4.5,star wars: episode v - the empire strikes back,211
95,1196,5.0,star wars: episode v - the empire strikes back,211
103,1196,4.5,star wars: episode v - the empire strikes back,211
112,1196,5.0,star wars: episode v - the empire strikes back,211
115,1196,5.0,star wars: episode v - the empire strikes back,211
118,1196,4.0,star wars: episode v - the empire strikes back,211
122,1196,5.0,star wars: episode v - the empire strikes back,211
123,1196,4.0,star wars: episode v - the empire strikes back,211
124,1196,4.5,star wars: episode v - the empire strikes back,211
128,1196,4.0,star wars: episode v - the empire strikes back,211
129,1196,4.0,star wars: episode v - the empire strikes back,211
131,1196,2.5,star wars: episode v - the empire strikes back,211
132,1196,2.0,star wars: episode v - the empire strikes back,211
135,1196,4.0,star wars: episode v - the empire strikes back,211
137,1196,4.0,star wars: episode v - the empire strikes back,211
140,1196,3.0,star wars: episode v - the empire strikes back,211
141,1196,3.0,star wars: episode v - the empire strikes back,211
149,1196,2.0,star wars: episode v - the empire strikes back,211
153,1196,0.5,star wars: episode v - the empire strikes back,211
160,1196,4.0,star wars: episode v - the empire strikes back,211
164,1196,4.0,star wars: episode v - the empire strikes back,211
165,1196,4.0,star wars: episode v - the empire strikes back,211
166,1196,4.5,star wars: episode v - the empire strikes back,211
167,1196,4.5,star wars: episode v - the empire strikes back,211
171,1196,4.0,star wars: episode v - the empire strikes back,211
177,1196,3.0,star wars: episode v - the empire strikes back,211
180,1196,4.0,star wars: episode v - the empire strikes back,211
182,1196,3.0,star wars: episode v - the empire strikes back,211
183,1196,4.0,star wars: episode v - the empire strikes back,211
186,1196,5.0,star wars: episode v - the empire strikes back,211
187,1196,4.0,star wars: episode v - the empire strikes back,211
193,1196,4.5,star wars: episode v - the empire strikes back,211
195,1196,4.0,star wars: episode v - the empire strikes back,211
198,1196,5.0,star wars: episode v - the empire strikes back,211
199,1196,3.5,star wars: episode v - the empire strikes back,211
200,1196,5.0,star wars: episode v - the empire strikes back,211
201,1196,5.0,star wars: episode v - the empire strikes back,211
202,1196,5.0,star wars: episode v - the empire strikes back,211
210,1196,5.0,star wars: episode v - the empire strikes back,211
211,1196,4.5,star wars: episode v - the empire strikes back,211
212,1196,3.5,star wars: episode v - the empire strikes back,211
215,1196,4.5,star wars: episode v - the empire strikes back,211
217,1196,5.0,star wars: episode v - the empire strikes back,211
219,1196,4.5,star wars: episode v - the empire strikes back,211
220,1196,5.0,star wars: episode v - the empire strikes back,211
225,1196,4.0,star wars: episode v - the empire strikes back,211
226,1196,5.0,star wars: episode v - the empire strikes back,211
227,1196,4.0,star wars: episode v - the empire strikes back,211
228,1196,4.0,star wars: episode v - the empire strikes back,211
231,1196,3.5,star wars: episode v - the empire strikes back,211
232,1196,4.5,star wars: episode v - the empire strikes back,211
234,1196,5.0,star wars: episode v - the empire strikes back,211
239,1196,5.0,star wars: episode v - the empire strikes back,211
244,1196,4.0,star wars: episode v - the empire strikes back,211
246,1196,5.0,star wars: episode v - the empire strikes back,211
247,1196,4.5,star wars: episode v - the empire strikes back,211
248,1196,3.5,star wars: episode v - the empire strikes back,211
249,1196,5.0,star wars: episode v - the empire strikes back,211
254,1196,4.0,star wars: episode v - the empire strikes back,211
256,1196,4.0,star wars: episode v - the empire strikes back,211
263,1196,4.0,star wars: episode v - the empire strikes back,211
264,1196,3.5,star wars: episode v - the empire strikes back,211
265,1196,5.0,star wars: episode v - the empire strikes back,211
266,1196,5.0,star wars: episode v - the empire strikes back,211
267,1196,5.0,star wars: episode v - the empire strikes back,211
268,1196,5.0,star wars: episode v - the empire strikes back,211
274,1196,4.5,star wars: episode v - the empire strikes back,211
276,1196,5.0,star wars: episode v - the empire strikes back,211
279,1196,5.0,star wars: episode v - the empire strikes back,211
288,1196,4.5,star wars: episode v - the empire strikes back,211
290,1196,5.0,star wars: episode v - the empire strikes back,211
292,1196,4.0,star wars: episode v - the empire strikes back,211
294,1196,4.0,star wars: episode v - the empire strikes back,211
298,1196,4.0,star wars: episode v - the empire strikes back,211
303,1196,5.0,star wars: episode v - the empire strikes back,211
304,1196,5.0,star wars: episode v - the empire strikes back,211
305,1196,5.0,star wars: episode v - the empire strikes back,211
307,1196,3.0,star wars: episode v - the empire strikes back,211
308,1196,2.5,star wars: episode v - the empire strikes back,211
312,1196,5.0,star wars: episode v - the empire strikes back,211
313,1196,4.0,star wars: episode v - the empire strikes back,211
318,1196,3.0,star wars: episode v - the empire strikes back,211
323,1196,4.5,star wars: episode v - the empire strikes back,211
325,1196,4.0,star wars: episode v - the empire strikes back,211
328,1196,5.0,star wars: episode v - the empire strikes back,211
330,1196,5.0,star wars: episode v - the empire strikes back,211
332,1196,4.5,star wars: episode v - the empire strikes back,211
334,1196,4.0,star wars: episode v - the empire strikes back,211
335,1196,5.0,star wars: episode v - the empire strikes back,211
343,1196,3.0,star wars: episode v - the empire strikes back,211
348,1196,5.0,star wars: episode v - the empire strikes back,211
352,1196,4.0,star wars: episode v - the empire strikes back,211
354,1196,4.0,star wars: episode v - the empire strikes back,211
357,1196,4.5,star wars: episode v - the empire strikes back,211
362,1196,4.5,star wars: episode v - the empire strikes back,211
363,1196,1.5,star wars: episode v - the empire strikes back,211
365,1196,4.0,star wars: episode v - the empire strikes back,211
367,1196,4.0,star wars: episode v - the empire strikes back,211
368,1196,3.0,star wars: episode v - the empire strikes back,211
369,1196,4.0,star wars: episode v - the empire strikes back,211
370,1196,2.5,star wars: episode v - the empire strikes back,211
372,1196,4.0,star wars: episode v - the empire strikes back,211
375,1196,5.0,star wars: episode v - the empire strikes back,211
376,1196,4.0,star wars: episode v - the empire strikes back,211
380,1196,5.0,star wars: episode v - the empire strikes back,211
381,1196,3.5,star wars: episode v - the empire strikes back,211
382,1196,5.0,star wars: episode v - the empire strikes back,211
383,1196,3.0,star wars: episode v - the empire strikes back,211
385,1196,5.0,star wars: episode v - the empire strikes back,211
387,1196,4.5,star wars: episode v - the empire strikes back,211
391,1196,5.0,star wars: episode v - the empire strikes back,211
399,1196,5.0,star wars: episode v - the empire strikes back,211
400,1196,5.0,star wars: episode v - the empire strikes back,211
407,1196,4.0,star wars: episode v - the empire strikes back,211
408,1196,4.0,star wars: episode v - the empire strikes back,211
414,1196,5.0,star wars: episode v - the empire strikes back,211
416,1196,2.0,star wars: episode v - the empire strikes back,211
425,1196,3.0,star wars: episode v - the empire strikes back,211
428,1196,3.5,star wars: episode v - the empire strikes back,211
432,1196,3.5,star wars: episode v - the empire strikes back,211
434,1196,5.0,star wars: episode v - the empire strikes back,211
438,1196,5.0,star wars: episode v - the empire strikes back,211
441,1196,4.0,star wars: episode v - the empire strikes back,211
448,1196,5.0,star wars: episode v - the empire strikes back,211
452,1196,5.0,star wars: episode v - the empire strikes back,211
453,1196,4.0,star wars: episode v - the empire strikes back,211
462,1196,2.5,star wars: episode v - the empire strikes back,211
464,1196,5.0,star wars: episode v - the empire strikes back,211
465,1196,3.0,star wars: episode v - the empire strikes back,211
466,1196,2.5,star wars: episode v - the empire strikes back,211
469,1196,5.0,star wars: episode v - the empire strikes back,211
474,1196,5.0,star wars: episode v - the empire strikes back,211
475,1196,5.0,star wars: episode v - the empire strikes back,211
477,1196,5.0,star wars: episode v - the empire strikes back,211
480,1196,5.0,star wars: episode v - the empire strikes back,211
483,1196,4.5,star wars: episode v - the empire strikes back,211
493,1196,5.0,star wars: episode v - the empire strikes back,211
494,1196,5.0,star wars: episode v - the empire strikes back,211
509,1196,4.0,star wars: episode v - the empire strikes back,211
510,1196,3.5,star wars: episode v - the empire strikes back,211
514,1196,5.0,star wars: episode v - the empire strikes back,211
522,1196,4.5,star wars: episode v - the empire strikes back,211
524,1196,5.0,star wars: episode v - the empire strikes back,211
525,1196,4.5,star wars: episode v - the empire strikes back,211
527,1196,5.0,star wars: episode v - the empire strikes back,211
534,1196,4.5,star wars: episode v - the empire strikes back,211
540,1196,5.0,star wars: episode v - the empire strikes back,211
548,1196,3.5,star wars: episode v - the empire strikes back,211
549,1196,2.0,star wars: episode v - the empire strikes back,211
552,1196,5.0,star wars: episode v - the empire strikes back,211
554,1196,5.0,star wars: episode v - the empire strikes back,211
555,1196,5.0,star wars: episode v - the empire strikes back,211
557,1196,3.0,star wars: episode v - the empire strikes back,211
560,1196,4.0,star wars: episode v - the empire strikes back,211
561,1196,5.0,star wars: episode v - the empire strikes back,211
562,1196,3.0,star wars: episode v - the empire strikes back,211
567,1196,2.0,star wars: episode v - the empire strikes back,211
570,1196,4.0,star wars: episode v - the empire strikes back,211
571,1196,3.0,star wars: episode v - the empire strikes back,211
572,1196,5.0,star wars: episode v - the empire strikes back,211
573,1196,5.0,star wars: episode v - the empire strikes back,211
577,1196,3.0,star wars: episode v - the empire strikes back,211
580,1196,4.0,star wars: episode v - the empire strikes back,211
582,1196,4.0,star wars: episode v - the empire strikes back,211
586,1196,4.5,star wars: episode v - the empire strikes back,211
590,1196,5.0,star wars: episode v - the empire strikes back,211
593,1196,5.0,star wars: episode v - the empire strikes back,211
596,1196,3.5,star wars: episode v - the empire strikes back,211
597,1196,5.0,star wars: episode v - the empire strikes back,211
599,1196,5.0,star wars: episode v - the empire strikes back,211
600,1196,4.0,star wars: episode v - the empire strikes back,211
603,1196,3.0,star wars: episode v - the empire strikes back,211
606,1196,4.5,star wars: episode v - the empire strikes back,211
607,1196,3.0,star wars: episode v - the empire strikes back,211
608,1196,4.0,star wars: episode v - the empire strikes back,211
610,1196,5.0,star wars: episode v - the empire strikes back,211
1,1197,5.0,"princess bride, the",142
4,1197,5.0,"princess bride, the",142
16,1197,4.0,"princess bride, the",142
17,1197,3.5,"princess bride, the",142
19,1197,5.0,"princess bride, the",142
24,1197,4.0,"princess bride, the",142
27,1197,5.0,"princess bride, the",142
28,1197,2.5,"princess bride, the",142
31,1197,5.0,"princess bride, the",142
32,1197,5.0,"princess bride, the",142
39,1197,5.0,"princess bride, the",142
42,1197,5.0,"princess bride, the",142
45,1197,5.0,"princess bride, the",142
57,1197,5.0,"princess bride, the",142
64,1197,4.5,"princess bride, the",142
66,1197,4.0,"princess bride, the",142
68,1197,5.0,"princess bride, the",142
79,1197,4.0,"princess bride, the",142
84,1197,4.0,"princess bride, the",142
89,1197,2.0,"princess bride, the",142
91,1197,5.0,"princess bride, the",142
98,1197,5.0,"princess bride, the",142
100,1197,3.5,"princess bride, the",142
103,1197,3.5,"princess bride, the",142
111,1197,3.5,"princess bride, the",142
122,1197,5.0,"princess bride, the",142
129,1197,5.0,"princess bride, the",142
135,1197,5.0,"princess bride, the",142
137,1197,3.5,"princess bride, the",142
141,1197,3.5,"princess bride, the",142
148,1197,3.0,"princess bride, the",142
159,1197,4.0,"princess bride, the",142
165,1197,5.0,"princess bride, the",142
166,1197,4.5,"princess bride, the",142
167,1197,4.5,"princess bride, the",142
169,1197,4.0,"princess bride, the",142
171,1197,4.0,"princess bride, the",142
177,1197,5.0,"princess bride, the",142
180,1197,4.0,"princess bride, the",142
182,1197,3.5,"princess bride, the",142
186,1197,4.0,"princess bride, the",142
193,1197,3.0,"princess bride, the",142
198,1197,5.0,"princess bride, the",142
199,1197,4.0,"princess bride, the",142
200,1197,5.0,"princess bride, the",142
201,1197,5.0,"princess bride, the",142
202,1197,4.0,"princess bride, the",142
215,1197,4.5,"princess bride, the",142
216,1197,3.0,"princess bride, the",142
219,1197,3.5,"princess bride, the",142
220,1197,4.5,"princess bride, the",142
221,1197,4.5,"princess bride, the",142
224,1197,5.0,"princess bride, the",142
225,1197,4.0,"princess bride, the",142
226,1197,4.5,"princess bride, the",142
232,1197,4.0,"princess bride, the",142
239,1197,4.5,"princess bride, the",142
244,1197,5.0,"princess bride, the",142
247,1197,5.0,"princess bride, the",142
251,1197,5.0,"princess bride, the",142
258,1197,5.0,"princess bride, the",142
263,1197,4.0,"princess bride, the",142
266,1197,4.0,"princess bride, the",142
267,1197,5.0,"princess bride, the",142
268,1197,5.0,"princess bride, the",142
274,1197,4.0,"princess bride, the",142
275,1197,5.0,"princess bride, the",142
280,1197,3.5,"princess bride, the",142
287,1197,3.5,"princess bride, the",142
288,1197,4.0,"princess bride, the",142
294,1197,4.0,"princess bride, the",142
298,1197,3.0,"princess bride, the",142
304,1197,5.0,"princess bride, the",142
305,1197,4.5,"princess bride, the",142
307,1197,3.5,"princess bride, the",142
308,1197,4.5,"princess bride, the",142
313,1197,3.0,"princess bride, the",142
324,1197,3.0,"princess bride, the",142
325,1197,3.0,"princess bride, the",142
328,1197,4.0,"princess bride, the",142
330,1197,4.5,"princess bride, the",142
356,1197,4.0,"princess bride, the",142
357,1197,4.5,"princess bride, the",142
365,1197,1.5,"princess bride, the",142
368,1197,5.0,"princess bride, the",142
370,1197,2.5,"princess bride, the",142
372,1197,4.0,"princess bride, the",142
376,1197,4.0,"princess bride, the",142
380,1197,3.5,"princess bride, the",142
381,1197,4.0,"princess bride, the",142
385,1197,4.0,"princess bride, the",142
387,1197,4.0,"princess bride, the",142
388,1197,4.0,"princess bride, the",142
391,1197,5.0,"princess bride, the",142
392,1197,3.0,"princess bride, the",142
398,1197,5.0,"princess bride, the",142
400,1197,4.5,"princess bride, the",142
409,1197,5.0,"princess bride, the",142
412,1197,5.0,"princess bride, the",142
414,1197,5.0,"princess bride, the",142
415,1197,4.5,"princess bride, the",142
426,1197,5.0,"princess bride, the",142
434,1197,4.0,"princess bride, the",142
437,1197,4.0,"princess bride, the",142
445,1197,5.0,"princess bride, the",142
452,1197,5.0,"princess bride, the",142
457,1197,5.0,"princess bride, the",142
469,1197,5.0,"princess bride, the",142
474,1197,4.5,"princess bride, the",142
480,1197,4.5,"princess bride, the",142
483,1197,5.0,"princess bride, the",142
487,1197,4.0,"princess bride, the",142
488,1197,5.0,"princess bride, the",142
493,1197,4.0,"princess bride, the",142
509,1197,4.0,"princess bride, the",142
514,1197,5.0,"princess bride, the",142
516,1197,4.0,"princess bride, the",142
520,1197,5.0,"princess bride, the",142
522,1197,4.5,"princess bride, the",142
524,1197,5.0,"princess bride, the",142
525,1197,4.5,"princess bride, the",142
538,1197,5.0,"princess bride, the",142
539,1197,5.0,"princess bride, the",142
555,1197,5.0,"princess bride, the",142
561,1197,5.0,"princess bride, the",142
562,1197,5.0,"princess bride, the",142
563,1197,3.0,"princess bride, the",142
567,1197,2.5,"princess bride, the",142
570,1197,4.0,"princess bride, the",142
573,1197,3.0,"princess bride, the",142
577,1197,3.0,"princess bride, the",142
590,1197,4.5,"princess bride, the",142
593,1197,1.5,"princess bride, the",142
596,1197,3.5,"princess bride, the",142
597,1197,5.0,"princess bride, the",142
598,1197,2.5,"princess bride, the",142
599,1197,3.5,"princess bride, the",142
600,1197,5.0,"princess bride, the",142
601,1197,5.0,"princess bride, the",142
603,1197,3.0,"princess bride, the",142
605,1197,5.0,"princess bride, the",142
610,1197,4.5,"princess bride, the",142
1,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
4,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
9,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
13,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
15,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
16,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
17,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
18,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
19,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
21,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
24,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
25,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
27,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
28,1198,2.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
29,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
30,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
31,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
32,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
39,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
45,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
50,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
52,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
57,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
62,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
63,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
66,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
68,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
72,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
75,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
77,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
78,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
82,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
84,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
91,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
95,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
96,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
103,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
105,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
110,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
112,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
115,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
116,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
128,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
135,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
137,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
139,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
140,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
141,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
152,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
153,1198,0.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
156,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
160,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
164,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
165,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
166,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
167,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
171,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
177,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
178,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
180,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
182,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
186,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
187,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
193,1198,2.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
198,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
199,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
200,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
201,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
202,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
209,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
210,1198,3.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
211,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
212,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
213,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
215,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
216,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
217,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
218,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
219,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
220,1198,5.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
221,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
222,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
223,1198,3.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
226,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
231,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
232,1198,4.5,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
234,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
239,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
247,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
248,1198,4.0,raiders of the lost ark (indiana jones and the raiders of the lost ark),200
